seed,rate,policy,dataset_size,benchmark,cache0_hits,cache0_misses,cache0_writebacks,cache0_ID,cache1_hits,cache1_misses,cache1_writebacks,cache1_expired_leases,cache1_multi_expired,cache1_default_renewals,cache1_default_misses,cache1_random_evicts,cache1_ID
5,128,PRL,medium,adi,279220724,15,0,4,69695612,8910400,5240789,5945282,3780321,9,5,2965118,8
5,128,PRL,medium,atax,3365102,10,0,4,1109667,10049,130,10049,10049,8,0,0,8
5,128,PRL,medium,bicg,2724142,4,0,4,1269959,10047,104,10047,10047,8,0,0,8
5,128,PRL,medium,cholesky,107626427,10,0,4,31476946,683254,5266,681212,491157,400,399,2042,8
5,128,PRL,medium,correlation,84441047,17,0,4,11711687,11341520,38798,10811602,3728613,246,244,529918,8
5,128,PRL,medium,covariance,84246150,10,0,4,11648520,11308322,38599,10801340,3859645,1,1,506982,8
5,128,PRL,medium,deriche,29070024,18,0,4,3956142,1573474,777597,1486170,913754,14,7,87304,8
5,128,PRL,medium,doitgen,74304237,7,0,4,21617396,342608,8821,308523,179433,3,1,34085,8
5,128,PRL,medium,durbin,1844816,22,0,4,558661,49,0,0,0,20,2,0,8
5,128,PRL,medium,fdtd-2d,205704127,8,0,4,64731018,2077584,898420,2049928,1504442,1,0,27656,8
5,128,PRL,medium,floyd-warshall,1884894504,4,0,4,375120637,7771853,7643042,7762524,5430921,0,0,9329,8
5,128,PRL,medium,gemm,127457413,6,0,4,41682047,645955,3145,643624,453700,1,1,2331,8
5,128,PRL,medium,gemver,5935614,10,0,4,1769451,152551,10300,130323,25589,2,2,22228,8
5,128,PRL,medium,gesummv,1066511,4,0,4,493246,7756,51,7756,7756,1,0,0,8
5,128,PRL,medium,gramschmidt,144281270,14,0,4,21530156,18813844,5800200,15217071,12667650,0,0,3596773,8
5,128,PRL,medium,heat-3d,322407516,13,0,4,86169647,2218355,730976,2051119,1154371,1,0,167236,8
5,128,PRL,medium,jacobi-1d,18170795,103,0,4,2627297,3,0,0,0,101,0,0,8
5,128,PRL,medium,jacobi-2d,246462710,9,0,4,72256576,1548225,775334,1535320,1157144,0,0,12905,8
5,128,PRL,medium,lu,214449590,7,0,4,47790942,16288458,17410,15323045,13130604,0,0,965413,8
5,128,PRL,medium,ludcmp,194877950,14,0,4,26928914,16298886,16319,15147209,12857802,5,3,1151677,8
5,128,PRL,medium,mvt,3207215,4,0,4,825608,135192,206,131706,76778,0,0,3486,8
5,128,PRL,medium,nussinov,337120268,18,0,4,48442586,14804667,13886,14092857,10188522,0,0,711810,8
5,128,PRL,medium,seidel-2d,270759711,8,0,4,63085624,992377,989876,992377,992377,0,0,0,8
5,128,PRL,medium,symm,77519117,7,0,4,22460935,6387067,1707236,6359750,5754522,2,1,27317,8
5,128,PRL,medium,syr2k,104825474,6,0,4,26243962,8517880,8782,8460156,7363388,1,0,57724,8
5,128,PRL,medium,syrk,70025237,4,0,4,20448360,2745482,7390,2698313,2338315,1,0,47169,8
5,128,PRL,medium,trisolv,804399,4,0,4,235468,5532,51,5532,5532,401,384,0,8
5,128,PRL,medium,trmm,48382473,6,0,4,8553404,5870597,3459,5824154,5022934,0,0,46443,8
5,128,SHEL,medium,2mm,155021442,9,0,4,36791438,7439964,9652,6814303,3069437,1,1,625661,8
5,128,SHEL,medium,3mm,229121806,12,0,4,56691212,11820688,15015,10806081,4852130,0,0,1014607,8
5,128,SHEL,medium,adi,279224115,14,0,4,70637433,7969279,5209568,7586526,5527134,309,105,382753,8
5,128,SHEL,medium,correlation,84441092,16,0,4,11700843,11352364,39265,10736178,2918360,7,5,616186,8
5,128,SHEL,medium,covariance,84246182,11,0,4,11594782,11362060,39628,10721453,2798954,1,1,640607,8
5,128,SHEL,medium,deriche,29070094,18,0,4,4037393,1492227,777484,1483804,1070026,18,10,8423,8
5,128,SHEL,medium,fdtd-2d,205772725,14,0,4,64805449,2067963,898605,2062128,1355262,309,2,5835,8
5,128,SHEL,medium,gemver,5935259,9,0,4,1776935,145067,10213,143419,108268,2,2,1648,8
5,128,SHEL,medium,heat-3d,322399507,14,0,4,85715322,2083780,729873,2048451,867569,1,0,35329,8
5,128,SHEL,medium,jacobi-2d,246464910,9,0,4,72263138,1541663,775231,1536382,997481,0,0,5281,8
5,128,SHEL,medium,lu,214459194,11,0,4,52414321,11665079,32481,8750078,3996299,0,0,2915001,8
5,128,SHEL,medium,ludcmp,194887570,14,0,4,31569272,11659326,24524,8767017,3990984,5,3,2892309,8
5,128,SHEL,medium,mvt,3207235,6,0,4,824831,135969,224,130402,52270,0,0,5567,8
5,256,CLAM,medium,2mm,155021421,8,0,4,32684609,11546793,45226,6271994,6105262,1,1,5274799,8
5,256,CLAM,medium,3mm,229121775,10,0,4,49715112,18796788,76329,9827615,8779495,0,0,8969173,8
5,256,CLAM,medium,adi,279220724,15,0,4,69673864,8932148,5233376,5917211,3752501,9,5,3014937,8
5,256,CLAM,medium,atax,3365102,10,0,4,1109667,10049,130,10049,10049,8,0,0,8
5,256,CLAM,medium,bicg,2724142,4,0,4,1269759,10247,304,10247,10247,8,0,0,8
5,256,CLAM,medium,cholesky,107626427,10,0,4,31477426,682774,5292,677111,385948,1,0,5663,8
5,256,CLAM,medium,correlation,84441047,17,0,4,11618400,11434807,40456,10683661,2507913,727,5,751146,8
5,256,CLAM,medium,covariance,84246150,10,0,4,11555409,11401433,40491,10652895,2488088,241,1,748538,8
5,256,CLAM,medium,deriche,29070024,18,0,4,3931611,1598005,777589,1127407,906938,14,7,470598,8
5,256,CLAM,medium,doitgen,74304237,7,0,4,21600558,359446,9904,293597,117430,3,1,65849,8
5,256,CLAM,medium,durbin,1844816,22,0,4,558661,49,0,0,0,419,23,0,8
5,256,CLAM,medium,fdtd-2d,205704127,8,0,4,64730523,2078079,898538,2046304,1481620,1,0,31775,8
5,256,CLAM,medium,floyd-warshall,1884884825,4,0,4,375094191,7788620,7639165,7767552,5113760,0,0,21068,8
5,256,CLAM,medium,gemm,127457413,6,0,4,41682054,645948,3099,643682,470906,1,1,2266,8
5,256,CLAM,medium,gemver,5935614,10,0,4,1726388,195614,11400,29360,28987,402,2,166254,8
5,256,CLAM,medium,gesummv,1066511,4,0,4,493168,7834,60,7834,7834,1,0,0,8
5,256,CLAM,medium,gramschmidt,144281270,14,0,4,21507089,18836911,5800800,15111609,12571991,0,0,3725302,8
5,256,CLAM,medium,heat-3d,322407516,13,0,4,86186130,2201872,730707,2070630,1162437,1,0,131242,8
5,256,CLAM,medium,jacobi-1d,18170795,103,0,4,2627297,3,0,0,0,102,1,0,8
5,256,CLAM,medium,jacobi-2d,246462710,9,0,4,72256311,1548490,775365,1534885,1147132,0,0,13605,8
5,256,CLAM,medium,lu,214449590,7,0,4,48065359,16014041,60331,9424475,9363355,0,0,6589566,8
5,256,CLAM,medium,ludcmp,194877950,14,0,4,27506812,15720988,34500,9171734,9109141,5,3,6549254,8
5,256,CLAM,medium,mvt,3207215,4,0,4,800497,160303,756,88141,10576,0,0,72162,8
5,256,CLAM,medium,nussinov,337120268,18,0,4,48860698,14386555,25710,12174057,6193181,0,0,2212498,8
5,256,CLAM,medium,seidel-2d,270759711,8,0,4,63082311,995690,990416,990273,455742,0,0,5417,8
5,256,CLAM,medium,symm,77519117,7,0,4,22489706,6358296,1571426,5410840,2198991,1,0,947456,8
5,256,CLAM,medium,syr2k,104825474,6,0,4,26447380,8314462,86045,7321564,3102128,1,0,992898,8
5,256,CLAM,medium,syrk,70025237,4,0,4,20649952,2543890,83405,1576685,580176,1,0,967205,8
5,256,CLAM,medium,trisolv,804399,4,0,4,235468,5532,51,5532,5532,800,408,0,8
5,256,CLAM,medium,trmm,48382473,6,0,4,8556618,5867383,10569,4914199,2000642,0,0,953184,8
5,256,C-SHEL,medium,2mm,155021442,9,0,4,36815529,7415873,8868,6881551,3431790,1,1,534322,8
5,256,C-SHEL,medium,3mm,229121806,12,0,4,56682557,11829343,15243,10781723,4715951,0,0,1047620,8
5,256,C-SHEL,medium,adi,279224115,14,0,4,69568716,9037996,5185843,9016362,8848447,509,319,21634,8
5,256,C-SHEL,medium,correlation,84441092,16,0,4,11725072,11328135,38907,10774379,3272554,727,5,553756,8
5,256,C-SHEL,medium,covariance,84246182,11,0,4,11586432,11370410,39720,10712584,2711573,241,1,657826,8
5,256,C-SHEL,medium,deriche,29070094,18,0,4,4036660,1492960,672505,1482369,965281,18,10,10591,8
5,256,C-SHEL,medium,fdtd-2d,205772725,14,0,4,64798121,2075291,898614,2064270,1757059,509,2,11021,8
5,256,C-SHEL,medium,gemver,5935259,9,0,4,1755717,166285,10171,166096,160299,402,2,189,8
5,256,C-SHEL,medium,heat-3d,322399507,14,0,4,85709184,2089918,729866,2064044,1271372,1,0,25874,8
5,256,C-SHEL,medium,jacobi-2d,246464910,9,0,4,72257316,1547485,775297,1535651,1129896,0,0,11834,8
5,256,C-SHEL,medium,lu,214459194,11,0,4,52409680,11669720,32583,8770900,4015313,0,0,2898820,8
5,256,C-SHEL,medium,ludcmp,194887570,14,0,4,31568634,11659964,24731,8749726,3978358,1202,620,2910238,8
5,256,C-SHEL,medium,mvt,3207235,6,0,4,792983,167817,177,167616,161170,0,0,201,8
5,256,PRL,medium,2mm,155021421,8,0,4,33483238,10748164,6232,10552893,9127596,1,1,195271,8
5,256,PRL,medium,3mm,229121775,10,0,4,49219271,19292629,9686,18959598,17109451,0,0,333031,8
5,256,PRL,medium,adi,279220724,15,0,4,69695070,8910942,5240830,5945399,3788810,9,5,2965543,8
5,256,PRL,medium,atax,3365102,10,0,4,1109667,10049,130,10049,10049,8,0,0,8
5,256,PRL,medium,bicg,2724142,4,0,4,1269759,10247,304,10247,10247,8,0,0,8
5,256,PRL,medium,cholesky,107626427,10,0,4,31474425,685775,5249,685422,666411,1,0,353,8
5,256,PRL,medium,correlation,84441047,17,0,4,11749744,11303463,38485,10805083,4288321,727,5,498380,8
5,256,PRL,medium,covariance,84246150,10,0,4,11654966,11301876,38480,10813073,3982430,241,1,488803,8
5,256,PRL,medium,deriche,29070024,18,0,4,3956795,1572821,752405,1487817,913478,14,7,85004,8
5,256,PRL,medium,doitgen,74304237,7,0,4,21613238,346766,9141,304621,161564,3,1,42145,8
5,256,PRL,medium,durbin,1844816,22,0,4,558661,49,0,0,0,419,23,0,8
5,256,PRL,medium,fdtd-2d,205704127,8,0,4,64730998,2077604,898530,2049256,1518021,1,0,28348,8
5,256,PRL,medium,floyd-warshall,1884872320,4,0,4,375087680,7782626,7628458,7779795,6634316,0,0,2831,8
5,256,PRL,medium,gemm,127457413,6,0,4,41682450,645552,2953,644835,582864,1,1,717,8
5,256,PRL,medium,gemver,5935614,10,0,4,1765889,156113,10387,124701,22568,402,2,31412,8
5,256,PRL,medium,gesummv,1066511,4,0,4,493184,7818,51,7818,7818,1,0,0,8
5,256,PRL,medium,gramschmidt,144281270,14,0,4,21522042,18821958,5800378,15167021,12622430,0,0,3654937,8
5,256,PRL,medium,heat-3d,322407516,13,0,4,86210355,2177647,730327,2099345,1242354,1,0,78302,8
5,256,PRL,medium,jacobi-1d,18170795,103,0,4,2627297,3,0,0,0,102,1,0,8
5,256,PRL,medium,jacobi-2d,246462710,9,0,4,72256542,1548259,775350,1535456,1160696,0,0,12803,8
5,256,PRL,medium,lu,214449590,7,0,4,47798140,16281260,18096,15237292,13001061,0,0,1043968,8
5,256,PRL,medium,ludcmp,194877950,14,0,4,26941035,16286765,16600,15108984,12797113,5,3,1177781,8
5,256,PRL,medium,mvt,3207215,4,0,4,826241,134559,188,133091,100447,0,0,1468,8
5,256,PRL,medium,nussinov,337120268,18,0,4,48463663,14783590,13976,14053873,10133380,0,0,729717,8
5,256,PRL,medium,seidel-2d,270759711,8,0,4,63085476,992525,990024,992525,992525,0,0,0,8
5,256,PRL,medium,symm,77519117,7,0,4,22390579,6457423,1762202,6380469,5230643,1,0,76954,8
5,256,PRL,medium,syr2k,104825474,6,0,4,26283058,8478784,12486,8384745,6981873,1,0,94039,8
5,256,PRL,medium,syrk,70025237,4,0,4,20485390,2708452,9991,2639246,2192495,1,0,69206,8
5,256,PRL,medium,trisolv,804399,4,0,4,235468,5532,51,5532,5532,800,408,0,8
5,256,PRL,medium,trmm,48382473,6,0,4,8516579,5907422,3392,5871535,5207219,0,0,35887,8
5,256,SHEL,medium,2mm,155021442,9,0,4,36816404,7414998,8780,6893997,3519290,1,1,521001,8
5,256,SHEL,medium,3mm,229121806,12,0,4,56688846,11823054,14997,10808207,4865638,0,0,1014847,8
5,256,SHEL,medium,adi,279224115,14,0,4,70641777,7964935,5209506,7602009,5589310,509,352,362926,8
5,256,SHEL,medium,correlation,84441092,16,0,4,11718819,11334388,38901,10763447,3171924,727,5,570941,8
5,256,SHEL,medium,covariance,84246182,11,0,4,11587827,11369015,39759,10712298,2726695,241,1,656717,8
5,256,SHEL,medium,deriche,29070094,18,0,4,4036656,1492964,672491,1482800,978625,18,11,10164,8
5,256,SHEL,medium,fdtd-2d,205772725,14,0,4,64804707,2068705,898712,2063128,1384642,509,2,5577,8
5,256,SHEL,medium,gemver,5935259,9,0,4,1776969,145033,10213,143473,110885,402,2,1560,8
5,256,SHEL,medium,heat-3d,322399507,14,0,4,85709773,2089329,729868,2063026,1262254,1,0,26303,8
5,256,SHEL,medium,jacobi-2d,246464910,9,0,4,72264098,1540703,775191,1537233,1133647,0,0,3470,8
5,256,SHEL,medium,lu,214459194,11,0,4,52418804,11660596,32524,8779109,4032894,0,0,2881487,8
5,256,SHEL,medium,ludcmp,194887570,14,0,4,31572346,11656252,24482,8782446,4023154,1202,594,2873806,8
5,256,SHEL,medium,mvt,3207235,6,0,4,825391,135409,197,132039,78779,0,0,3370,8
5,512,CLAM,medium,2mm,155021421,8,0,4,32788021,11443381,45133,6168582,6001755,1,1,5274799,8
5,512,CLAM,medium,3mm,229121775,10,0,4,49672701,18839199,77206,9761609,8782469,0,0,9077590,8
5,512,CLAM,medium,adi,279220724,15,0,4,69692102,8913910,5239023,5939166,3776277,9,5,2974744,8
5,512,CLAM,medium,atax,3365102,10,0,4,1109641,10075,156,10075,10075,398,25,0,8
5,512,CLAM,medium,bicg,2724142,4,0,4,1269959,10047,104,10047,10047,8,0,0,8
5,512,CLAM,medium,cholesky,107626427,10,0,4,31476259,683941,5270,681355,446565,400,24,2586,8
5,512,CLAM,medium,correlation,84441047,17,0,4,11599568,11453639,40967,10657854,2352548,1206,274,795785,8
5,512,CLAM,medium,covariance,84246150,10,0,4,11564092,11392750,40452,10667007,2580825,481,16,725743,8
5,512,CLAM,medium,deriche,29070024,18,0,4,3931598,1598018,777603,1145688,906961,14,7,452330,8
5,512,CLAM,medium,doitgen,74304237,7,0,4,21593479,366525,10304,288219,101650,3,1,78306,8
5,512,CLAM,medium,durbin,1844816,22,0,4,558661,49,0,0,0,1614,23,0,8
5,512,CLAM,medium,fdtd-2d,205704127,8,0,4,64730395,2078207,898535,2045174,1470629,1,0,33033,8
5,512,CLAM,medium,floyd-warshall,1884898919,4,0,4,375123709,7773196,7647021,7759369,4902618,0,0,13827,8
5,512,CLAM,medium,gemm,127457413,6,0,4,41682126,645876,3144,643718,473518,1,1,2158,8
5,512,CLAM,medium,gemver,5935614,10,0,4,1735127,186875,11403,20588,20191,802,34,166287,8
5,512,CLAM,medium,gesummv,1066511,4,0,4,493234,7768,63,7768,7768,501,0,0,8
5,512,CLAM,medium,gramschmidt,144281270,14,0,4,21512650,18831350,5800500,15126614,12586491,0,0,3704736,8
5,512,CLAM,medium,heat-3d,322407516,13,0,4,86138193,2249809,731333,2034700,1144301,1,0,215109,8
5,512,CLAM,medium,jacobi-1d,18170795,103,0,4,2627297,3,0,0,0,103,1,0,8
5,512,CLAM,medium,jacobi-2d,246462710,9,0,4,72255175,1549626,775375,1532739,1104433,0,0,16887,8
5,512,CLAM,medium,lu,214449590,7,0,4,47815480,16263920,61105,9627897,9551170,399,399,6636023,8
5,512,CLAM,medium,ludcmp,194877950,14,0,4,27543671,15684129,34181,9136282,9073309,2000,1026,6547847,8
5,512,CLAM,medium,mvt,3207215,4,0,4,800139,160661,1015,88115,10615,400,25,72546,8
5,512,CLAM,medium,nussinov,337120268,18,0,4,48860090,14387163,24915,12214945,6251427,0,0,2172218,8
5,512,CLAM,medium,seidel-2d,270759711,8,0,4,63084428,993573,988122,992296,826986,0,0,1277,8
5,512,CLAM,medium,symm,77519117,7,0,4,22482105,6365897,1574491,5381588,2137498,1,0,984309,8
5,512,CLAM,medium,syr2k,104825474,6,0,4,26450049,8311793,83884,7350530,3160851,1,0,961263,8
5,512,CLAM,medium,syrk,70025237,4,0,4,20654628,2539214,81219,1605761,601344,1,0,933453,8
5,512,CLAM,medium,trisolv,804399,4,0,4,235468,5532,51,5532,5532,800,408,0,8
5,512,CLAM,medium,trmm,48382473,6,0,4,8551740,5872261,10697,4900630,1931002,0,0,971631,8
5,512,C-SHEL,medium,2mm,155021442,9,0,4,36782142,7449260,9823,6785912,2919064,1,1,663348,8
5,512,C-SHEL,medium,3mm,229121806,12,0,4,56670230,11841670,15712,10754114,4599465,0,0,1087556,8
5,512,C-SHEL,medium,adi,279224115,14,0,4,69456538,9150174,5152079,9132761,9057753,309,120,17413,8
5,512,C-SHEL,medium,correlation,84441092,16,0,4,11693410,11359797,39685,10723711,2780470,967,35,636086,8
5,512,C-SHEL,medium,covariance,84246182,11,0,4,11586087,11370755,39852,10710515,2717310,481,16,660240,8
5,512,C-SHEL,medium,deriche,29070094,18,0,4,4037187,1492433,777493,1483469,1054097,18,11,8964,8
5,512,C-SHEL,medium,fdtd-2d,205772725,14,0,4,64797668,2075744,898425,2062179,1557400,809,102,13565,8
5,512,C-SHEL,medium,gemver,5935259,9,0,4,1749982,172020,10156,171816,165274,802,28,204,8
5,512,C-SHEL,medium,heat-3d,322399507,14,0,4,85712396,2086706,729859,2067050,1355224,101,100,19656,8
5,512,C-SHEL,medium,jacobi-2d,246464910,9,0,4,72255640,1549161,775380,1533459,1114633,0,0,15702,8
5,512,C-SHEL,medium,lu,214459194,11,0,4,52412238,11667162,32674,8770743,4012331,399,399,2896419,8
5,512,C-SHEL,medium,ludcmp,194887570,14,0,4,31569172,11659426,24891,8714115,3927997,803,426,2945311,8
5,512,C-SHEL,medium,mvt,3207235,6,0,4,793433,167367,448,167187,148706,400,25,180,8
5,512,PRL,medium,2mm,155021421,8,0,4,33476167,10755235,6475,10528946,8986229,1,1,226289,8
5,512,PRL,medium,3mm,229121775,10,0,4,49213144,19298756,9976,18936603,16993954,0,0,362153,8
5,512,PRL,medium,adi,279220724,15,0,4,69784256,8821756,5236936,6120671,3863720,9,5,2701085,8
5,512,PRL,medium,atax,3365102,10,0,4,1109641,10075,156,10075,10075,398,25,0,8
5,512,PRL,medium,bicg,2724142,4,0,4,1269959,10047,104,10047,10047,8,0,0,8
5,512,PRL,medium,cholesky,107626427,10,0,4,31474181,686019,5251,685570,615919,400,24,449,8
5,512,PRL,medium,correlation,84441047,17,0,4,11734087,11319120,39253,10778265,3960702,1206,274,540855,8
5,512,PRL,medium,covariance,84246150,10,0,4,11613537,11343305,39418,10746795,3284405,481,16,596510,8
5,512,PRL,medium,deriche,29070024,18,0,4,3959093,1570523,777606,1493187,914867,14,7,77336,8
5,512,PRL,medium,doitgen,74304237,7,0,4,21613238,346766,9141,304621,161564,3,1,42145,8
5,512,PRL,medium,durbin,1844816,22,0,4,558661,49,0,0,0,1614,23,0,8
5,512,PRL,medium,fdtd-2d,205704127,8,0,4,64730961,2077641,898531,2048642,1517664,1,0,28999,8
5,512,PRL,medium,floyd-warshall,1884885115,4,0,4,375113641,7769460,7635476,7767100,6941314,0,0,2360,8
5,512,PRL,medium,gemm,127457413,6,0,4,41682428,645574,2980,644713,562460,1,1,861,8
5,512,PRL,medium,gemver,5935614,10,0,4,1764264,157738,10385,122038,22121,802,34,35700,8
5,512,PRL,medium,gesummv,1066511,4,0,4,493245,7757,52,7757,7757,501,0,0,8
5,512,PRL,medium,gramschmidt,144281270,14,0,4,21520854,18823146,5800264,15167048,12622564,0,0,3656098,8
5,512,PRL,medium,heat-3d,322407516,13,0,4,86189517,2198485,730468,2100144,1230678,1,0,98341,8
5,512,PRL,medium,jacobi-1d,18170795,103,0,4,2627297,3,0,0,0,103,1,0,8
5,512,PRL,medium,jacobi-2d,246462710,9,0,4,72256948,1547853,775328,1536243,1180410,0,0,11610,8
5,512,PRL,medium,lu,214449590,7,0,4,47255674,16823726,44823,12351934,10844997,399,399,4471792,8
5,512,PRL,medium,ludcmp,194877950,14,0,4,26948976,16278824,16331,15086773,12766007,2000,1004,1192051,8
5,512,PRL,medium,mvt,3207215,4,0,4,825703,135097,282,135022,133112,400,25,75,8
5,512,PRL,medium,nussinov,337120268,18,0,4,48398969,14848284,13889,14148490,10181565,0,0,699794,8
5,512,PRL,medium,seidel-2d,270759711,8,0,4,63085274,992727,987952,992727,992727,0,0,0,8
5,512,PRL,medium,symm,77519117,7,0,4,22429259,6418743,1720587,6319653,4990778,1,0,99090,8
5,512,PRL,medium,syr2k,104825474,6,0,4,26279682,8482160,8751,8423343,7473430,1,0,58817,8
5,512,PRL,medium,syrk,70025237,4,0,4,20454074,2739768,8313,2689071,2311554,1,0,50697,8
5,512,PRL,medium,trisolv,804399,4,0,4,235468,5532,51,5532,5532,800,408,0,8
5,512,PRL,medium,trmm,48382473,6,0,4,8603586,5820415,3635,5753118,4738252,0,0,67297,8
5,512,SHEL,medium,2mm,155021442,9,0,4,36791438,7439964,9652,6814303,3069437,1,1,625661,8
5,512,SHEL,medium,3mm,229121806,12,0,4,56674117,11837783,15543,10764963,4661675,0,0,1072820,8
5,512,SHEL,medium,adi,279224115,14,0,4,70625155,7981557,5210191,7549775,5392215,309,153,431782,8
5,512,SHEL,medium,correlation,84441092,16,0,4,11682435,11370772,39845,10708371,2677425,967,35,662401,8
5,512,SHEL,medium,covariance,84246182,11,0,4,11586426,11370416,39779,10710433,2704237,481,16,659983,8
5,512,SHEL,medium,deriche,29070094,18,0,4,4036967,1492653,777466,1483423,970589,18,11,9230,8
5,512,SHEL,medium,fdtd-2d,205772725,14,0,4,64803942,2069470,898614,2059744,929841,809,102,9726,8
5,512,SHEL,medium,gemver,5935259,9,0,4,1774933,147069,10268,138508,38507,802,29,8561,8
5,512,SHEL,medium,heat-3d,322399507,14,0,4,85713107,2085995,729851,2067317,1350082,101,100,18678,8
5,512,SHEL,medium,jacobi-2d,246464910,9,0,4,72262997,1541804,775237,1536940,1092437,0,0,4864,8
5,512,SHEL,medium,lu,214459194,11,0,4,52417831,11661569,32313,8787328,4043484,399,399,2874241,8
5,512,SHEL,medium,ludcmp,194887570,14,0,4,31573845,11654753,24760,8725857,3951433,803,426,2928896,8
5,512,SHEL,medium,mvt,3207235,6,0,4,824975,135825,315,131011,61222,400,25,4814,8
5,1024,CLAM,medium,2mm,155021421,8,0,4,32909062,11322340,45195,6046546,5879640,1,1,5275794,8
5,1024,CLAM,medium,3mm,229121775,10,0,4,49531232,18980668,80215,9510025,8777257,0,0,9470643,8
5,1024,CLAM,medium,adi,279220724,15,0,4,69695070,8910942,5240830,5945399,3788810,9,5,2965543,8
5,1024,CLAM,medium,atax,3365102,10,0,4,1109639,10077,156,10077,10077,398,25,0,8
5,1024,CLAM,medium,bicg,2724142,4,0,4,1269959,10047,104,10047,10047,8,0,0,8
5,1024,CLAM,medium,cholesky,107626427,10,0,4,31476416,683784,5286,677752,314048,1198,418,6032,8
5,1024,CLAM,medium,correlation,84441047,17,0,4,11655288,11397919,40208,10739619,2949507,1446,274,658300,8
5,1024,CLAM,medium,covariance,84246150,10,0,4,11564092,11392750,40452,10667007,2580825,481,16,725743,8
5,1024,CLAM,medium,deriche,29070024,18,0,4,3931592,1598024,777606,1101725,906936,14,7,496299,8
5,1024,CLAM,medium,doitgen,74304237,7,0,4,21610207,349797,11002,304004,152608,3,1,45793,8
5,1024,CLAM,medium,durbin,1844816,22,0,4,558661,49,0,0,0,2450,5,0,8
5,1024,CLAM,medium,fdtd-2d,205704127,8,0,4,64730672,2077930,898534,2047505,1501598,1,0,30425,8
5,1024,CLAM,medium,floyd-warshall,1884895428,4,0,4,375120061,7773353,7643611,7759462,4868422,0,0,13891,8
5,1024,CLAM,medium,gemm,127457413,6,0,4,41682005,645997,3159,643539,456958,1,1,2458,8
5,1024,CLAM,medium,gemver,5935614,10,0,4,1731039,190963,11740,24678,24061,802,365,166285,8
5,1024,CLAM,medium,gesummv,1066511,4,0,4,493231,7771,66,7771,7771,501,16,0,8
5,1024,CLAM,medium,gramschmidt,144281270,14,0,4,21504407,18839593,5635753,15195741,12645276,240,240,3643852,8
5,1024,CLAM,medium,heat-3d,322407516,13,0,4,85886370,2501632,732789,1996895,1262713,1,0,504737,8
5,1024,CLAM,medium,jacobi-1d,18170795,103,0,4,2627297,3,0,0,0,103,1,0,8
5,1024,CLAM,medium,jacobi-2d,246462710,9,0,4,72253337,1551464,775354,1537559,1143283,0,0,13905,8
5,1024,CLAM,medium,lu,214449590,7,0,4,48050649,16028751,61375,9392379,9315986,399,399,6636372,8
5,1024,CLAM,medium,ludcmp,194877950,14,0,4,27149059,16078741,34595,9483613,9409081,2798,2370,6595128,8
5,1024,CLAM,medium,mvt,3207215,4,0,4,799850,160950,1034,87458,10580,400,25,73492,8
5,1024,CLAM,medium,nussinov,337120268,18,0,4,48872516,14374737,26734,12022670,5964338,0,0,2352067,8
5,1024,CLAM,medium,seidel-2d,270759711,8,0,4,63078313,999688,990557,988238,139005,0,0,11450,8
5,1024,CLAM,medium,symm,77519117,7,0,4,22470853,6377149,4718226,5345770,2080747,1,0,1031379,8
