fffffffd,ffffffff,ffffffff,ffffffff,dffffd7d,ffffabff,7fdfdfff,fffffefb,00000000,00000000,00000000,00000000,0003dbff,00000000,00000000,00000000
fffffffd,ffffffff,ffffdfff,ffffffff,d3ffb5fd,ffffe3ff,fffdfffd,ffffdffb,00000000,00000000,00000000,00000000,0003dcff,00000000,00000000,00000000
fffffffd,bbffffff,ffffffff,ffffffff,fefffb7d,dbfff7ff,ffdeffdf,fff7dfff,00000000,00000000,00000000,00000000,0003ddff,00000000,00000000,00000000
fffffffd,ffffffff,ffffffff,ffffffff,d6ffe27f,dffdf7ff,dfffffdf,ffffffff,00000000,00000000,00000000,00000000,0003deff,00000000,00000000,00000000
fffffffd,ffffffff,ffffffff,ffffffff,fefffbff,dffe57fe,fffeefdf,dfefffff,00000000,00000000,00000000,00000000,0003dfff,00000000,00000000,00000000
fffffffd,ffffffff,ffffffff,ffffffff,fefffbfd,dfffbffb,ffd7efde,ff7fffff,00000000,00000000,00000000,00000000,0003e0ff,00000000,00000000,00000000
fffffffd,ffffffff,ffffffff,ffffffff,fefffbfd,ddbfbfbf,ffffefde,ff7fffff,00000000,00000000,00000000,00000000,0003e1ff,00000000,00000000,00000000
fffffffd,ffffffff,ffffffff,ffffffff,fcdffbff,9dffffff,dfffefcf,ffffabbf,00000000,00000000,00000000,00000000,0003e2ff,00000000,00000000,00000000
fffffffd,ffffffff,fffffbff,ffffffff,fef7f3ff,ddffffff,dffecade,fdffffff,00000000,00000000,00000000,00000000,0003e3ff,00000000,00000000,00000000
fffffffd,ffffffff,ffffffff,ffffffff,feffbbfa,d9fef7ff,ffffefdf,ffbfffbf,00000000,00000000,00000000,00000000,0003e4ff,00000000,00000000,00000000
fffffffd,ffffffff,ffffffff,ffffffff,fefffb7b,dd9effff,ffff6fdf,fffffbff,00000000,00000000,00000000,00000000,0003e5ff,00000000,00000000,00000000
fffffffd,ffffffff,ffffffff,ffffffff,fc7ffbff,ddffb7ff,ffffe7df,ffbf9ffe,00000000,00000000,00000000,00000000,0003e6ff,00000000,00000000,00000000
ffffffff,ffffffff,fffffeff,ffffffff,fefffbfd,dff7fffb,f7afffdd,ffff9fbf,00000000,00000000,00000000,00000000,0003e7ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,fffbffff,befffbff,dffeffff,fef7ffdf,ffffffde,00000000,00000000,00000000,00000000,0003e8ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fefffbfd,d9feffbf,fdf7ffdf,fffffffe,00000000,00000000,00000000,00000000,0003e9ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,effff8ff,dbf6b7ff,fffeffef,ffffffd6,00000000,00000000,00000000,00000000,0003eaff,00000000,00000000,00000000
ffffffff,fffffeff,ffffffff,ffffffff,fe7efaff,dffffffd,ffff7ffb,ffffbffc,00000000,00000000,00000000,00000000,0003ebff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fbf6fbfb,dffff77f,efffdffb,fffbfffc,00000000,00000000,00000000,00000000,0003ecff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,effefbef,dff7ffff,f7ff7ffb,fdffbffc,00000000,00000000,00000000,00000000,0003edff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffbfff,affefbff,dfdfffff,fadf5bdb,ffff9ffc,00000000,00000000,00000000,00000000,0003eeff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,bf9ef3fd,dfffffde,fffff7fb,fffffffc,00000000,00000000,00000000,00000000,0003efff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,ff5efbff,d7fefffe,ffffdbfb,fff7fffc,00000000,00000000,00000000,00000000,0003f0ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fffeabff,dfdfffff,77fffffb,7fffbebc,00000000,00000000,00000000,00000000,0003f1ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fffefb6f,dfefbfff,fffffff9,f7ffbff4,00000000,00000000,00000000,00000000,0003f2ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fefefbff,dfffddff,fffffffb,ffffdbf4,00000000,00000000,00000000,00000000,0003f3ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fffaf9ff,dfffffff,ffebdffb,bfbfdcfc,00000000,00000000,00000000,00000000,0003f4ff,00000000,00000000,00000000
ffffffff,bfffffff,ffffffff,ffffffff,f7fefbff,dfffffdf,fffffffb,bff7fffc,00000000,00000000,00000000,00000000,0003f5ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,fffff7ff,f7eefbff,dffffff7,ffff7ffb,fffffffc,00000000,00000000,00000000,00000000,0003f6ff,00000000,00000000,00000000
ffffffff,fffffeff,ffffffff,ffffffff,fffddbff,dfdfffff,7dfffffb,ffffbdfc,00000000,00000000,00000000,00000000,0003f7ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,ffedfbff,9fffff7f,ffffeff9,fffefffc,00000000,00000000,00000000,00000000,0003f8ff,00000000,00000000,00000000
ffffffff,ffff7fff,ffffffff,ffffffff,fffcfbff,9bffddff,fdfffffb,bffff7fc,00000000,00000000,00000000,00000000,0003f9ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,f7ddfbff,dfffffff,ffdfffbb,ffffbffd,00000000,00000000,00000000,00000000,0003faff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,ffddbbe7,9bf7ffff,fffffffb,fdf7ffbd,00000000,00000000,00000000,00000000,0003fbff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fffdfbff,9fefefff,ff6ffffb,fffeffbd,00000000,00000000,00000000,00000000,0003fcff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fffdfbf5,9bffffcf,fffdfff9,aef7fffd,00000000,00000000,00000000,00000000,0003fdff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,ffed7bff,9b7fffff,fffffffb,defbbffd,00000000,00000000,00000000,00000000,0003feff,00000000,00000000,00000000
ffffffff,ffffdfff,ffffffff,ffffffff,fffffb77,9f7fded7,ffffbffb,fefffffd,00000000,00000000,00000000,00000000,0003ffff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fffffb7f,1fdfdff7,dfefbff9,fffffffb,00000000,00000000,00000000,00000000,000400ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,ff7ffb7f,bdfffef7,dfabff7b,dffbffff,00000000,00000000,00000000,00000000,000401ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fffffb7d,bdfdeff7,7fefff7b,ffffffff,00000000,00000000,00000000,00000000,000402ff,00000000,00000000,00000000
ffffffff,fffdffff,ffffffff,ffffffff,ffffbb7f,bfffffdf,dfefbf7b,bfffff77,00000000,00000000,00000000,00000000,000403ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fee7ff7f,bfffffff,dfeff7f3,fffffff3,00000000,00000000,00000000,00000000,000404ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffbfff,ffffffff,ffefef7f,bbffffff,efeffffb,ffef33fb,00000000,00000000,00000000,00000000,000405ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fffffbff,ffff2fff,7fcffff3,bfffff73,00000000,00000000,00000000,00000000,000406ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,f7fffdf7,ffff7fff,5e5fdfff,fbfffffb,00000000,00000000,00000000,00000000,000407ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,ffffff7f,fbff3bff,7f5fbfff,fbffdbfb,00000000,00000000,00000000,00000000,000408ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,df7fffef,ffff7fff,6f5d9fff,f3ffdb7b,00000000,00000000,00000000,00000000,000409ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,ff7fffff,ffff79ff,3e1ffffe,fbffdffb,00000000,00000000,00000000,00000000,00040aff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fdffefff,ffff6fff,7e5fff6f,dbeefffb,00000000,00000000,00000000,00000000,00040bff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,dfffffff,ffff6ffb,3f5fffff,fbef7ffb,00000000,00000000,00000000,00000000,00040cff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,cfffff7f,f7ff7fff,7f5ffbeb,fbff7fff,00000000,00000000,00000000,00000000,00040dff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fffffff9,bfff7bff,7f5fdfef,fbfff7ff,00000000,00000000,00000000,00000000,00040eff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fff6f7ff,ffff7ffb,3f5fff2f,fbffffff,00000000,00000000,00000000,00000000,00040fff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,efffbfff,ffbf7fff,771effef,fbfffffb,00000000,00000000,00000000,00000000,000410ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fbffffdd,ffff7bff,7f5fffef,fbfff7f3,00000000,00000000,00000000,00000000,000411ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffdf,ffffffff,f7fefdbf,ffff7fff,7e4ffff9,fbfffffb,00000000,00000000,00000000,00000000,000412ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,f7ffffff,bfff7f7f,7e7ffefc,fbfffff3,00000000,00000000,00000000,00000000,000413ff,00000000,00000000,00000000
ffffffff,ffffff7f,ffffffff,ffffffff,df7fffff,ffff7ff7,7f5ffebe,fbfffffb,00000000,00000000,00000000,00000000,000414ff,00000000,00000000,00000000
ffffffff,ffffff7f,ffffffff,ffffffdf,bfffffbf,bfffffff,ff4ffedf,fbffff7b,00000000,00000000,00000000,00000000,000415ff,00000000,00000000,00000000
ffffffff,ffffff7f,ffffffff,ffffffff,a7ffdddd,abbfffff,fffffeff,fbffff7a,00000000,00000000,00000000,00000000,000416ff,00000000,00000000,00000000
ffffffff,ffffff7f,ffffffff,ffffffff,bffffdbf,ebfffbff,fdfffefd,fbfffb7b,00000000,00000000,00000000,00000000,000417ff,00000000,00000000,00000000
ffffffff,ffffff7f,ffffffff,ffffffff,bfdfffbf,78fffff7,effffeff,7bfffffb,00000000,00000000,00000000,00000000,000418ff,00000000,00000000,00000000
ffffffff,ffffff7f,ffffffff,ffffffff,bffaffff,faff7fff,fffffedf,fbfffffb,00000000,00000000,00000000,00000000,000419ff,00000000,00000000,00000000
ffffffff,ffffff7f,ffffffff,ffffffff,bffff7bf,eaff7ffd,fffffeef,fbf7fff7,00000000,00000000,00000000,00000000,00041aff,00000000,00000000,00000000
ffffffff,ffffff7f,ffffffff,ffffffff,bffffffb,e8ffffff,7ffffecf,fa7ffbf7,00000000,00000000,00000000,00000000,00041bff,00000000,00000000,00000000
ffffffff,ffffff7f,ffffffff,ffffffff,ffebffff,eaffbfff,fffffe6f,fb7fffed,00000000,00000000,00000000,00000000,00041cff,00000000,00000000,00000000
ffffffff,ffffff7f,ffffffff,ffffffff,ffff7fff,faefffff,cffffeee,f9f5ffff,00000000,00000000,00000000,00000000,00041dff,00000000,00000000,00000000
ffffffff,ffffff7f,ffffffff,ffffffff,fffbdfe5,faff7fff,feffbeef,f9fffffd,00000000,00000000,00000000,00000000,00041eff,00000000,00000000,00000000
ffffffff,ffffff7f,ffffffff,ffffffff,efbfffbf,f8ffffff,fdffff6b,f9b3ffff,00000000,00000000,00000000,00000000,00041fff,00000000,00000000,00000000
ffffffff,fffff77f,ffffffff,ffffffff,effbff9f,fa7bfffb,ffffffdf,f8fdfeff,00000000,00000000,00000000,00000000,000420ff,00000000,00000000,00000000
ffffffff,bfffff7f,ffffffff,ffffffff,fffdffaf,faffffff,ffff3fdf,f9fdffff,00000000,00000000,00000000,00000000,000421ff,00000000,00000000,00000000
ffffffff,bfffff7f,ffdfffff,ffffffff,ffbfdfbf,fafff6fe,fffffb5f,f9fffbfe,00000000,00000000,00000000,00000000,000422ff,00000000,00000000,00000000
ffffffff,bfffff7f,ffffffff,ffffffff,ffff6fb7,faf7ffff,ffffff9f,f9ffffff,00000000,00000000,00000000,00000000,000423ff,00000000,00000000,00000000
ffffffff,bfffff7f,ffffffff,ffffffff,fdffe7ff,f8f5ffff,fffdfb9f,f9fffffe,00000000,00000000,00000000,00000000,000424ff,00000000,00000000,00000000
ffffffff,bfffff7f,ffffffff,ffffffff,7efff7ff,fafdffff,ffffffcf,f97fffff,00000000,00000000,00000000,00000000,000425ff,00000000,00000000,00000000
ffffffff,ffffff7f,ffffffff,ffffffff,febffffb,9affffff,ffffffdf,fdfffffd,00000000,00000000,00000000,00000000,000426ff,00000000,00000000,00000000
ffffffff,ffffff7f,ffffffff,ffffffff,fedfffff,5affdfff,fffffbcf,bddfefff,00000000,00000000,00000000,00000000,000427ff,00000000,00000000,00000000
ffffffff,ffffff7f,ffffffff,ffffbfff,7efffefd,fefddfff,ffffff9f,fdffbfff,00000000,00000000,00000000,00000000,000428ff,00000000,00000000,00000000
ffffffff,ffffff7f,ffffffff,ffffffff,7ffffff7,3eeedefd,ffffffdf,fddfbffb,00000000,00000000,00000000,00000000,000429ff,00000000,00000000,00000000
ffffffff,ffffff7f,ffffffff,fffffffb,fffdfabf,7efe9fff,ffffffff,b5efbfeb,00000000,00000000,00000000,00000000,00042aff,00000000,00000000,00000000
ffffffff,ffffff7f,ffffffff,ffffffff,fefefafd,fedadff6,fffffffe,fdffbdff,00000000,00000000,00000000,00000000,00042bff,00000000,00000000,00000000
ffffffff,ffffff7f,ffffffff,ffffffff,ffdffffe,fecfdffe,fdfefffe,fdfbbfef,00000000,00000000,00000000,00000000,00042cff,00000000,00000000,00000000
ffffffff,ffffff7f,ffffffff,ffffffff,ffdfdeff,feffdef7,ffbeeff7,fdefa7ff,00000000,00000000,00000000,00000000,00042dff,00000000,00000000,00000000
ffffffff,7fffff7f,ffbfffff,ffffffff,ffdffffb,fef2dfff,bfbedeff,fbf7bfbf,00000000,00000000,00000000,00000000,00042eff,00000000,00000000,00000000
ffffffff,7fffff7f,ffffffff,ffffffff,7ffffbf7,fefffffd,fffedfff,fbff7ebf,00000000,00000000,00000000,00000000,00042fff,00000000,00000000,00000000
ffffffff,7fffff7f,ffffffff,ffefffff,fffbffff,dff7ddff,dffcdfff,fbd73fbf,00000000,00000000,00000000,00000000,000430ff,00000000,00000000,00000000
ffffffff,7fffffff,fffffff7,ffffffff,fefbfbff,befffff7,bffccbff,f3df7fbf,00000000,00000000,00000000,00000000,000431ff,00000000,00000000,00000000
ffffffff,7fffffff,ffffffff,ffffffff,dbdbbfff,dfffddff,fffedbff,fbf77fbf,00000000,00000000,00000000,00000000,000432ff,00000000,00000000,00000000
ffffffff,7fffffff,ffffffff,ffffffff,ddf3fffd,ffeffdef,9ffecfff,fff7f7bf,00000000,00000000,00000000,00000000,000433ff,00000000,00000000,00000000
ffffffff,7fffffff,ffffffff,ffffffff,dfbafaff,f6ffffff,bffed9ff,ffeff7bb,00000000,00000000,00000000,00000000,000434ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,debbddff,ff7fffff,1ffed9ff,fffff7bf,00000000,00000000,00000000,00000000,000435ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,df3bfbff,fbfffdff,bffedfbf,dffff7bf,00000000,00000000,00000000,00000000,000436ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,ddfbffff,ffbfff7f,bffedfff,ff5756bf,00000000,00000000,00000000,00000000,000437ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,dfdbbffb,ffffddff,bfbedfdf,f3f7f7bf,00000000,00000000,00000000,00000000,000438ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,dffbe6fe,7ffffdff,b7ffdfef,fffff7bf,00000000,00000000,00000000,00000000,000439ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,dffbfeff,dfffffff,3bbfdfef,ffffb73f,00000000,00000000,00000000,00000000,00043aff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,defbfeef,ff6dffff,bfffdfef,f7dff73f,00000000,00000000,00000000,00000000,00043bff,00000000,00000000,00000000
ffffffff,fffdffff,ffffffff,ffffffff,d7fbffff,ffffff7f,bfffdf6f,fffff7b9,00000000,00000000,00000000,00000000,00043cff,00000000,00000000,00000000
ffffffff,ffffffff,fff7ffff,ffffffff,d7fbfffe,fbbfffff,bfffff6d,fffff7bf,00000000,00000000,00000000,00000000,00043dff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,dffbdeff,7bffffff,3ffedff7,fffff7bf,00000000,00000000,00000000,00000000,00043eff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,ddbbfeff,fbfdffff,bbefffff,fbfff73d,00000000,00000000,00000000,00000000,00043fff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,dff9ffff,bbfffeff,bafffffb,fffdf7bf,00000000,00000000,00000000,00000000,000440ff,00000000,00000000,00000000
ffffffff,ffffffff,fff7ffff,ffffffff,c5f9fefe,df7fdfff,bbf7ffff,fbffffbf,00000000,00000000,00000000,00000000,000441ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fb797fdb,fffffff7,b9f5ffff,ffffffbf,00000000,00000000,00000000,00000000,000442ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fff9ffef,b7ffffff,bbe77fff,ffffe7bf,00000000,00000000,00000000,00000000,000443ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,dff9fffd,f7ffffbf,bbf7ffde,ffffffb7,00000000,00000000,00000000,00000000,000444ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,effdfdff,f7fffdfc,99f7feff,ffffffbf,00000000,00000000,00000000,00000000,000445ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,ffbd7fdd,f3bddfff,bbf7feff,ffffdbbf,00000000,00000000,00000000,00000000,000446ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fffdfced,f7fffdbf,bffffeef,ff7fffb7,00000000,00000000,00000000,00000000,000447ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fefdfcfb,f7ffffbf,bfef6fff,ff6dffff,00000000,00000000,00000000,00000000,000448ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,eefdfff9,f7ffffbe,bfff6ff7,fffba7ff,00000000,00000000,00000000,00000000,000449ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,fffff7ff,dffcbffd,f7bfffbd,affff7fe,fffbff77,00000000,00000000,00000000,00000000,00044aff,00000000,00000000,00000000
ffffffff,faffffff,ffffffff,ffffffff,fffd3bfc,f6ffffba,9ffffffb,fffffff7,00000000,00000000,00000000,00000000,00044bff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fffcbffd,f7feffbf,9fb7ffce,ffffffa7,00000000,00000000,00000000,00000000,00044cff,00000000,00000000,00000000
ffffffff,ffffdfff,ffffffff,ffffffff,bfecbffd,e5dfffbf,fffffeef,ffedfff7,00000000,00000000,00000000,00000000,00044dff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fff9bffd,f7ffdf9f,fff7efff,ffff5fe7,00000000,00000000,00000000,00000000,00044eff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fffd3ffd,f67fff9b,ffffffff,7fafdff7,00000000,00000000,00000000,00000000,00044fff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,bbfd1bfd,d7bfffbb,ffffffdf,ffffdff7,00000000,00000000,00000000,00000000,000450ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,ffef3ff9,f7ffefbb,ffffffe3,fffddfe7,00000000,00000000,00000000,00000000,000451ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,ffffbffd,e7ffffb9,f7fef7dd,ffffdff7,00000000,00000000,00000000,00000000,000452ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fffdbedd,e6ff7fbd,ffffffbf,ffffdfe7,00000000,00000000,00000000,00000000,000453ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,eefbbfdd,f6fffebf,ffffffff,fffddf67,00000000,00000000,00000000,00000000,000454ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,ffb38ffd,f7ffffbf,f7fffdbf,fffedff7,00000000,00000000,00000000,00000000,000455ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,ffbf3ffd,f7dffbab,fdffffbf,fffcdfb7,00000000,00000000,00000000,00000000,000456ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fbffaffd,f7ffffbf,feffffff,ffdedff7,00000000,00000000,00000000,00000000,000457ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffdf,7fffff7d,f7fffb3f,fdffffbf,fbfedbfb,00000000,00000000,00000000,00000000,000458ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,fffffffb,fff7f7f9,fffffefd,ffffffff,dffe9bef,00000000,00000000,00000000,00000000,000459ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fff3f7f9,fefffbff,ffffffff,dfffdbfe,00000000,00000000,00000000,00000000,00045aff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,ffd7f7b9,ffffffff,fffffbff,afffdffc,00000000,00000000,00000000,00000000,00045bff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,7fd7fff9,f7fb7fff,fdfffff7,ffffdfde,00000000,00000000,00000000,00000000,00045cff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fff7ef79,fff73ffe,ff7fffff,fbdfdffe,00000000,00000000,00000000,00000000,00045dff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fff5efff,ffff3f77,fffff7ce,ffffdfff,00000000,00000000,00000000,00000000,00045eff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,fff5bff7,ffff7ff7,ff7efdf6,ffffcfbf,00000000,00000000,00000000,00000000,00045fff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,7ff1feff,def77ff7,fffeffff,feffdfff,00000000,00000000,00000000,00000000,000460ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,3fd5eeff,7fff7ff7,feffffff,ffdedbff,00000000,00000000,00000000,00000000,000461ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,7d75ff7f,5fff7ff7,ffffffb6,ffffdfff,00000000,00000000,00000000,00000000,000462ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,7f75f7ff,eff77ff7,ff7effff,feffdf7e,00000000,00000000,00000000,00000000,000463ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,7ff4ffff,ffff3fb7,effffeff,ffffdeff,00000000,00000000,00000000,00000000,000464ff,00000000,00000000,00000000
ffffffff,fbffffff,ffffffff,ffffffff,3f75f5ff,f9ff7fb7,bfffffff,ffbfddff,00000000,00000000,00000000,00000000,000465ff,00000000,00000000,00000000
ffffffff,7fffffff,ffffffff,ffffffff,7ffdfff7,bfff3ff6,ffffdffd,fbffdfff,00000000,00000000,00000000,00000000,000466ff,00000000,00000000,00000000
ffffffff,ffffffff,fffeffff,ffffffff,7ffdfff7,9dff7ff7,ffffffff,f7dfdffe,00000000,00000000,00000000,00000000,000467ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,7ffdffff,bfff7ff7,7ff3fbff,9fffdfef,00000000,00000000,00000000,00000000,000468ff,00000000,00000000,00000000
ffffffff,ffffffff,ffff7fff,ffffffff,773dffff,bef77fd7,ffbff6ff,bbffdffe,00000000,00000000,00000000,00000000,000469ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,7ffffdff,9fff37f3,7fff7fdf,ffffdfff,00000000,00000000,00000000,00000000,00046aff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,7fffffff,bfdffff2,effeefff,ffefddfb,00000000,00000000,00000000,00000000,00046bff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,7ff7ffef,bfffff63,ffff7ffd,bfefdfff,00000000,00000000,00000000,00000000,00046cff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,7fdffbff,9fefefe3,ffffffff,dfefdbff,00000000,00000000,00000000,00000000,00046dff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,7fffffff,fffff7f2,fbfffffe,fbebdfef,00000000,00000000,00000000,00000000,00046eff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,7ffffffb,fffffdf3,b7bffffe,ffefdefb,00000000,00000000,00000000,00000000,00046fff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,7fbfffff,fffff313,ffbffffe,ffefdfef,00000000,00000000,00000000,00000000,000470ff,00000000,00000000,00000000
ffffffff,ffffffff,fffbffff,ffffffff,7fcfffef,fffffff3,fff1f7fe,ffefdfff,00000000,00000000,00000000,00000000,000471ff,00000000,00000000,00000000
ffffffff,ffffffff,ffffffff,ffffffff,6febffff,ffefff9b,bffdffbe,ffffdbfb,00000000,00000000,00000000,00000000,000472ff,00000000,00000000,00000000
